timestamp,activeOrders, sells,buys, digest
Tue Mar 10 05:41:43 GMT 2015 , 2 , 0 , 2 , 3192125 : { buy 1.646@0.00339345} 3192116 : { buy 2.55189@0.00339345} 
Tue Mar 10 05:43:53 GMT 2015 , 2 , 0 , 2 , 3192164 : { buy 1.645777@0.00339391} 3192162 : { buy 2.551544@0.00339391} 
Tue Mar 10 05:46:03 GMT 2015 , 2 , 0 , 2 , 3192194 : { buy 1.641547@0.0034024} 3192185 : { buy 2.545177@0.0034024} 
Tue Mar 10 05:50:23 GMT 2015 , 2 , 0 , 2 , 3192223 : { buy 1.63929@0.0034024} 3192210 : { buy 2.545177@0.0034024} 
Tue Mar 10 05:52:33 GMT 2015 , 2 , 0 , 2 , 3192251 : { buy 1.642041@0.0033967} 3192241 : { buy 2.549448@0.0033967} 
Tue Mar 10 05:54:43 GMT 2015 , 2 , 0 , 2 , 3192285 : { buy 1.639178@0.00340578} 3192276 : { buy 2.542651@0.00340578} 
Tue Mar 10 05:56:53 GMT 2015 , 2 , 0 , 2 , 3192285 : { buy 1.639178@0.00340578} 3192276 : { buy 2.542651@0.00340578} 
Tue Mar 10 05:59:03 GMT 2015 , 2 , 0 , 2 , 3192318 : { buy 1.641198@0.00339658} 3192310 : { buy 2.549538@0.00339658} 
Tue Mar 10 06:01:13 GMT 2015 , 2 , 0 , 2 , 3192352 : { buy 1.64365@0.00339658} 3192345 : { buy 2.549538@0.00339658} 
Tue Mar 10 06:05:33 GMT 2015 , 2 , 0 , 2 , 3192391 : { buy 1.64365@0.00339658} 3192381 : { buy 2.549538@0.00339658} 
Tue Mar 10 06:07:43 GMT 2015 , 2 , 0 , 2 , 3192425 : { buy 1.644885@0.00339403} 3192416 : { buy 2.551454@0.00339403} 
Tue Mar 10 06:09:53 GMT 2015 , 2 , 0 , 2 , 3192458 : { buy 1.642082@0.00340123} 3192448 : { buy 2.546052@0.00340123} 
Tue Mar 10 06:14:13 GMT 2015 , 2 , 0 , 2 , 3192487 : { buy 1.643589@0.00339414} 3192482 : { buy 2.551371@0.00339414} 
Tue Mar 10 06:16:23 GMT 2015 , 2 , 0 , 2 , 3192523 : { buy 1.645422@0.00339426} 3192516 : { buy 2.551281@0.00339426} 
Tue Mar 10 06:18:33 GMT 2015 , 2 , 0 , 2 , 3192558 : { buy 1.645393@0.00339426} 3192553 : { buy 2.551281@0.00339426} 
Tue Mar 10 06:20:43 GMT 2015 , 2 , 0 , 2 , 3192558 : { buy 1.645393@0.00339426} 3192553 : { buy 2.551281@0.00339426} 
Tue Mar 10 06:22:53 GMT 2015 , 2 , 0 , 2 , 3192594 : { buy 1.641963@0.00340135} 3192587 : { buy 2.545963@0.00340135} 
Tue Mar 10 06:25:03 GMT 2015 , 2 , 0 , 2 , 3192631 : { buy 1.638505@0.00340461} 3192623 : { buy 2.543525@0.00340461} 
Tue Mar 10 06:29:23 GMT 2015 , 2 , 0 , 2 , 3192667 : { buy 1.637914@0.00340403} 3192655 : { buy 2.543958@0.00340403} 
Tue Mar 10 06:31:33 GMT 2015 , 2 , 0 , 2 , 3192695 : { buy 1.63807@0.00340403} 3192689 : { buy 2.543958@0.00340403} 
