timestamp,source,crypto,price,currency,sellprice,buyprice,otherfeeds

Mon Mar 09 22:12:11 GMT 2015,blockchain,BTC,287.98,USD,0.00349503,0.00344989,{"feed":"bitstamp","price":287.96}

Mon Mar 09 22:15:12 GMT 2015,blockchain,BTC,287.87,USD,0.00349637,0.00345121,{"feed":"bitstamp","price":287.95}

Mon Mar 09 22:18:11 GMT 2015,blockchain,BTC,287.96,USD,0.00349528,0.00345013,{"feed":"bitstamp","price":287.96}

Mon Mar 09 22:21:18 GMT 2015,blockchain,BTC,287.97,USD,0.00349516,0.00345001,{"feed":"bitstamp","price":287.96}

Mon Mar 09 22:24:22 GMT 2015,blockchain,BTC,287.97,USD,0.00349516,0.00345001,{"feed":"bitstamp","price":287.87}

Mon Mar 09 22:27:21 GMT 2015,blockchain,BTC,287.87,USD,0.00349637,0.00345121,{"feed":"bitstamp","price":287.87}

Mon Mar 09 22:30:18 GMT 2015,blockchain,BTC,287.87,USD,0.00349637,0.00345121,{"feed":"bitstamp","price":287.84}

Mon Mar 09 22:33:17 GMT 2015,blockchain,BTC,287.87,USD,0.00349637,0.00345121,{"feed":"bitstamp","price":286.18}

Mon Mar 09 22:36:20 GMT 2015,blockchain,BTC,287.79,USD,0.00349734,0.00345217,{"feed":"bitstamp","price":287.79}

Mon Mar 09 22:39:20 GMT 2015,blockchain,BTC,286.1,USD,0.003518,0.00347256,{"feed":"bitstamp","price":286.5}

Mon Mar 09 22:42:17 GMT 2015,blockchain,BTC,286.04,USD,0.00351874,0.00347329,{"feed":"bitstamp","price":286.29}

Mon Mar 09 22:45:18 GMT 2015,blockchain,BTC,286.48,USD,0.00351333,0.00346796,{"feed":"bitstamp","price":286.06}

Mon Mar 09 22:48:17 GMT 2015,blockchain,BTC,286.48,USD,0.00351333,0.00346796,{"feed":"bitstamp","price":285.89}

Mon Mar 09 22:51:16 GMT 2015,blockchain,BTC,286.01,USD,0.00351911,0.00347365,{"feed":"bitstamp","price":285.01}

Mon Mar 09 22:54:19 GMT 2015,blockchain,BTC,283.66,USD,0.00354826,0.00350243,{"feed":"bitstamp","price":284.02}

Mon Mar 09 22:57:20 GMT 2015,blockchain,BTC,285.56,USD,0.00352465,0.00347913,{"feed":"bitstamp","price":285.98}

Mon Mar 09 23:00:18 GMT 2015,blockchain,BTC,285.56,USD,0.00352465,0.00347913,{"feed":"bitstamp","price":285.72}

Mon Mar 09 23:03:18 GMT 2015,blockchain,BTC,285.5,USD,0.00352539,0.00347986,{"feed":"bitstamp","price":286.47}

Mon Mar 09 23:06:19 GMT 2015,blockchain,BTC,286.73,USD,0.00351027,0.00346493,{"feed":"bitstamp","price":286.75}

Mon Mar 09 23:09:21 GMT 2015,blockchain,BTC,286.73,USD,0.00351027,0.00346493,{"feed":"bitstamp","price":286.29}

Mon Mar 09 23:12:17 GMT 2015,blockchain,BTC,286.06,USD,0.00351849,0.00347305,{"feed":"bitstamp","price":286.04}

Mon Mar 09 23:15:19 GMT 2015,blockchain,BTC,286.06,USD,0.00351849,0.00347305,{"feed":"bitstamp","price":286.26}

Mon Mar 09 23:18:19 GMT 2015,blockchain,BTC,286.15,USD,0.00351739,0.00347196,{"feed":"bitstamp","price":284.81}

Mon Mar 09 23:21:19 GMT 2015,blockchain,BTC,286.15,USD,0.00351739,0.00347196,{"feed":"bitstamp","price":286.48}

Mon Mar 09 23:24:21 GMT 2015,blockchain,BTC,286.5,USD,0.00351309,0.00346771,{"feed":"bitstamp","price":286.84}

Mon Mar 09 23:27:17 GMT 2015,blockchain,BTC,286.37,USD,0.00351468,0.00346929,{"feed":"bitstamp","price":286.86}

Mon Mar 09 23:30:21 GMT 2015,blockchain,BTC,286.37,USD,0.00351468,0.00346929,{"feed":"bitstamp","price":287.0}

Mon Mar 09 23:33:20 GMT 2015,blockchain,BTC,286.99,USD,0.00350709,0.00346179,{"feed":"bitstamp","price":287.0}

Mon Mar 09 23:36:21 GMT 2015,blockchain,BTC,287.13,USD,0.00350538,0.00346011,{"feed":"bitstamp","price":287.0}

Mon Mar 09 23:39:18 GMT 2015,blockchain,BTC,287.13,USD,0.00350538,0.00346011,{"feed":"bitstamp","price":286.99}

Mon Mar 09 23:42:17 GMT 2015,blockchain,BTC,287.0,USD,0.00350697,0.00346167,{"feed":"bitstamp","price":286.98}

Mon Mar 09 23:45:19 GMT 2015,blockchain,BTC,286.95,USD,0.00350758,0.00346228,{"feed":"bitstamp","price":286.95}

Mon Mar 09 23:48:17 GMT 2015,blockchain,BTC,286.8,USD,0.00350941,0.00346409,{"feed":"bitstamp","price":286.9}

Mon Mar 09 23:51:16 GMT 2015,blockchain,BTC,287.24,USD,0.00350404,0.00345878,{"feed":"bitstamp","price":287.23}

Mon Mar 09 23:54:18 GMT 2015,blockchain,BTC,287.24,USD,0.00350404,0.00345878,{"feed":"bitstamp","price":287.23}

Mon Mar 09 23:57:19 GMT 2015,blockchain,BTC,287.01,USD,0.00350685,0.00346155,{"feed":"bitstamp","price":287.16}

Tue Mar 10 00:00:21 GMT 2015,blockchain,BTC,287.15,USD,0.00350514,0.00345986,{"feed":"bitstamp","price":287.12}

Tue Mar 10 00:03:18 GMT 2015,blockchain,BTC,287.12,USD,0.0035055,0.00346023,{"feed":"bitstamp","price":287.17}

Tue Mar 10 00:06:17 GMT 2015,blockchain,BTC,287.14,USD,0.00350526,0.00345998,{"feed":"bitstamp","price":287.14}

Tue Mar 10 00:09:17 GMT 2015,blockchain,BTC,287.14,USD,0.00350526,0.00345998,{"feed":"bitstamp","price":286.25}

Tue Mar 10 00:12:17 GMT 2015,blockchain,BTC,287.08,USD,0.00350599,0.00346071,{"feed":"bitstamp","price":287.21}

Tue Mar 10 00:15:16 GMT 2015,blockchain,BTC,287.21,USD,0.0035044,0.00345914,{"feed":"bitstamp","price":285.36}

Tue Mar 10 00:18:19 GMT 2015,blockchain,BTC,287.21,USD,0.0035044,0.00345914,{"feed":"bitstamp","price":287.11}

Tue Mar 10 00:21:21 GMT 2015,blockchain,BTC,287.11,USD,0.00350563,0.00346035,{"feed":"bitstamp","price":287.08}

Tue Mar 10 00:24:17 GMT 2015,blockchain,BTC,287.09,USD,0.00350587,0.00346059,{"feed":"bitstamp","price":286.15}

Tue Mar 10 00:27:22 GMT 2015,blockchain,BTC,284.0,USD,0.00354401,0.00349824,{"feed":"bitstamp","price":286.4}

Tue Mar 10 00:30:18 GMT 2015,blockchain,BTC,285.96,USD,0.00351972,0.00347426,{"feed":"bitstamp","price":286.3}

Tue Mar 10 00:33:18 GMT 2015,blockchain,BTC,285.96,USD,0.00351972,0.00347426,{"feed":"bitstamp","price":287.11}

Tue Mar 10 00:36:19 GMT 2015,blockchain,BTC,286.59,USD,0.00351199,0.00346662,{"feed":"bitstamp","price":287.88}

Tue Mar 10 00:39:17 GMT 2015,blockchain,BTC,287.5,USD,0.00350087,0.00345565,{"feed":"bitstamp","price":287.98}

Tue Mar 10 00:42:18 GMT 2015,blockchain,BTC,287.97,USD,0.00349516,0.00345001,{"feed":"bitstamp","price":287.76}

Tue Mar 10 00:45:19 GMT 2015,blockchain,BTC,287.98,USD,0.00349503,0.00344989,{"feed":"bitstamp","price":287.96}

Tue Mar 10 00:48:18 GMT 2015,blockchain,BTC,286.78,USD,0.00350966,0.00346433,{"feed":"bitstamp","price":287.93}

Tue Mar 10 00:51:20 GMT 2015,blockchain,BTC,287.98,USD,0.00349503,0.00344989,{"feed":"bitstamp","price":287.98}

Tue Mar 10 00:54:16 GMT 2015,blockchain,BTC,287.97,USD,0.00349516,0.00345001,{"feed":"bitstamp","price":287.96}

Tue Mar 10 00:57:17 GMT 2015,blockchain,BTC,287.96,USD,0.00349528,0.00345013,{"feed":"bitstamp","price":287.96}

Tue Mar 10 01:00:18 GMT 2015,blockchain,BTC,287.48,USD,0.00350111,0.00345589,{"feed":"bitstamp","price":287.39}

Tue Mar 10 01:03:20 GMT 2015,blockchain,BTC,287.4,USD,0.00350209,0.00345685,{"feed":"bitstamp","price":287.37}

Tue Mar 10 01:06:21 GMT 2015,blockchain,BTC,287.01,USD,0.00350685,0.00346155,{"feed":"bitstamp","price":287.36}

Tue Mar 10 01:09:17 GMT 2015,blockchain,BTC,287.01,USD,0.00350685,0.00346155,{"feed":"bitstamp","price":287.3}

Tue Mar 10 01:12:22 GMT 2015,blockchain,BTC,287.29,USD,0.00350343,0.00345818,{"feed":"bitstamp","price":287.29}

Tue Mar 10 01:15:16 GMT 2015,blockchain,BTC,287.29,USD,0.00350343,0.00345818,{"feed":"bitstamp","price":287.39}

Tue Mar 10 01:18:21 GMT 2015,blockchain,BTC,287.86,USD,0.00349649,0.00345133,{"feed":"bitstamp","price":287.86}

Tue Mar 10 01:21:17 GMT 2015,blockchain,BTC,287.86,USD,0.00349649,0.00345133,{"feed":"bitstamp","price":287.86}

Tue Mar 10 01:24:02 GMT 2015,blockchain,BTC,287.86,USD,0.00349649,0.00345133,{"feed":"bitstamp","price":287.86}

Tue Mar 10 01:27:02 GMT 2015,blockchain,BTC,287.86,USD,0.00349649,0.00345133,{"feed":"bitstamp","price":287.86}

Tue Mar 10 01:30:02 GMT 2015,blockchain,BTC,287.86,USD,0.00349649,0.00345133,{"feed":"bitstamp","price":287.95}

Tue Mar 10 01:33:01 GMT 2015,blockchain,BTC,287.95,USD,0.0034954,0.00345025,{"feed":"bitstamp","price":287.95}

Tue Mar 10 01:36:02 GMT 2015,blockchain,BTC,287.94,USD,0.00349552,0.00345037,{"feed":"bitstamp","price":287.94}

Tue Mar 10 01:39:02 GMT 2015,blockchain,BTC,287.94,USD,0.00349552,0.00345037,{"feed":"bitstamp","price":287.5}

Tue Mar 10 01:42:01 GMT 2015,blockchain,BTC,287.94,USD,0.00349552,0.00345037,{"feed":"bitstamp","price":287.94}

Tue Mar 10 01:45:13 GMT 2015,blockchain,BTC,287.5,USD,0.00350087,0.00345565,{"feed":"bitstamp","price":288.0}

Tue Mar 10 01:48:02 GMT 2015,blockchain,BTC,287.99,USD,0.00349491,0.00344977,{"feed":"bitstamp","price":287.62}

Tue Mar 10 01:51:02 GMT 2015,blockchain,BTC,287.67,USD,0.0034988,0.00345361,{"feed":"bitstamp","price":287.67}

Tue Mar 10 01:54:02 GMT 2015,blockchain,BTC,287.67,USD,0.0034988,0.00345361,{"feed":"bitstamp","price":287.67}

Tue Mar 10 01:57:02 GMT 2015,blockchain,BTC,287.67,USD,0.0034988,0.00345361,{"feed":"bitstamp","price":288.0}

Tue Mar 10 02:00:02 GMT 2015,blockchain,BTC,288.0,USD,0.00349479,0.00344965,{"feed":"bitstamp","price":287.93}

Tue Mar 10 02:03:01 GMT 2015,blockchain,BTC,287.89,USD,0.00349613,0.00345097,{"feed":"bitstamp","price":288.0}

Tue Mar 10 02:06:01 GMT 2015,blockchain,BTC,287.89,USD,0.00349613,0.00345097,{"feed":"bitstamp","price":288.0}

Tue Mar 10 02:09:02 GMT 2015,blockchain,BTC,288.0,USD,0.00349479,0.00344965,{"feed":"bitstamp","price":288.0}

Tue Mar 10 02:12:02 GMT 2015,blockchain,BTC,288.0,USD,0.00349479,0.00344965,{"feed":"bitstamp","price":288.0}

Tue Mar 10 02:15:02 GMT 2015,blockchain,BTC,288.0,USD,0.00349479,0.00344965,{"feed":"bitstamp","price":288.0}

Tue Mar 10 02:18:02 GMT 2015,blockchain,BTC,288.0,USD,0.00349479,0.00344965,{"feed":"bitstamp","price":287.99}

Tue Mar 10 02:21:02 GMT 2015,blockchain,BTC,287.98,USD,0.00349503,0.00344989,{"feed":"bitstamp","price":287.99}

Tue Mar 10 02:24:02 GMT 2015,blockchain,BTC,287.99,USD,0.00349491,0.00344977,{"feed":"bitstamp","price":288.3}

Tue Mar 10 02:27:14 GMT 2015,blockchain,BTC,289.0,USD,0.0034827,0.00343772,{"feed":"bitstamp","price":288.99}

Tue Mar 10 02:30:02 GMT 2015,blockchain,BTC,289.0,USD,0.0034827,0.00343772,{"feed":"bitstamp","price":289.0}

Tue Mar 10 02:33:02 GMT 2015,blockchain,BTC,289.0,USD,0.0034827,0.00343772,{"feed":"bitstamp","price":289.13}

Tue Mar 10 02:36:02 GMT 2015,blockchain,BTC,289.21,USD,0.00348017,0.00343522,{"feed":"bitstamp","price":289.71}

Tue Mar 10 02:39:02 GMT 2015,blockchain,BTC,289.91,USD,0.00347177,0.00342693,{"feed":"bitstamp","price":289.91}

Tue Mar 10 02:42:02 GMT 2015,blockchain,BTC,289.99,USD,0.00347081,0.00342598,{"feed":"bitstamp","price":289.99}

Tue Mar 10 02:45:02 GMT 2015,blockchain,BTC,289.99,USD,0.00347081,0.00342598,{"feed":"bitstamp","price":290.73}

Tue Mar 10 02:48:02 GMT 2015,blockchain,BTC,290.0,USD,0.00347069,0.00342586,{"feed":"bitstamp","price":291.34}

Tue Mar 10 02:51:01 GMT 2015,blockchain,BTC,293.0,USD,0.00343515,0.00339078,{"feed":"bitstamp","price":292.62}

Tue Mar 10 02:54:02 GMT 2015,blockchain,BTC,291.31,USD,0.00345508,0.00341046,{"feed":"bitstamp","price":291.96}

Tue Mar 10 02:57:02 GMT 2015,blockchain,BTC,292.0,USD,0.00344692,0.0034024,{"feed":"bitstamp","price":293.24}

Tue Mar 10 03:00:02 GMT 2015,blockchain,BTC,292.0,USD,0.00344692,0.0034024,{"feed":"bitstamp","price":292.98}

Tue Mar 10 03:03:02 GMT 2015,blockchain,BTC,293.25,USD,0.00343223,0.00338789,{"feed":"bitstamp","price":293.24}

Tue Mar 10 03:06:02 GMT 2015,blockchain,BTC,293.3,USD,0.00343164,0.00338732,{"feed":"bitstamp","price":293.49}

Tue Mar 10 03:09:02 GMT 2015,blockchain,BTC,293.7,USD,0.00342697,0.0033827,{"feed":"bitstamp","price":293.7}

Tue Mar 10 03:12:02 GMT 2015,blockchain,BTC,293.64,USD,0.00342767,0.00338339,{"feed":"bitstamp","price":293.94}

Tue Mar 10 03:15:02 GMT 2015,blockchain,BTC,294.0,USD,0.00342347,0.00337925,{"feed":"bitstamp","price":292.59}

Tue Mar 10 03:18:02 GMT 2015,blockchain,BTC,294.0,USD,0.00342347,0.00337925,{"feed":"bitstamp","price":294.01}

Tue Mar 10 03:21:01 GMT 2015,blockchain,BTC,293.75,USD,0.00342638,0.00338213,{"feed":"bitstamp","price":293.35}

Tue Mar 10 03:24:01 GMT 2015,blockchain,BTC,292.02,USD,0.00344668,0.00340216,{"feed":"bitstamp","price":291.92}

